record_date,batch_id,product_name,inspection_stage,inspection_score,inspection_result,deviation_severity,open_ncrs_count,capa_pending_count,capa_critical_count,capa_major_count,audit_score_pct,previous_audit_score_pct,deviation_critical_count,deviation_major_count,deviation_minor_count,audit1_name,audit1_department,audit1_date,audit1_priority,audit2_name,audit2_department,audit2_date,audit2_priority,audit3_name,audit3_department,audit3_date,audit3_priority
2026-01-20,BTC-20260120-004,Amoxicillin 500mg,Stability,92,Pass,None,5,0,0,0,97.9,97.9,0,1,2,Process Validation Audit,Production,2026-01-25,Medium,Environmental Monitoring,Quality Control,2026-01-25,Low,Annual Regulatory Audit,QA Department,2026-01-31,High
2026-01-20,BTC-20260120-005,Azithromycin 250mg,In-Process,92,Cond.Pass,Major,5,0,0,0,97.9,97.9,0,1,2,Process Validation Audit,Production,2026-01-25,Medium,Environmental Monitoring,Quality Control,2026-01-25,Low,Annual Regulatory Audit,QA Department,2026-01-31,High
2026-01-20,BTC-20260120-006,Amlodipine 5mg,Incoming,92,Pass,None,5,0,0,0,97.9,97.9,0,1,2,Process Validation Audit,Production,2026-01-25,Medium,Environmental Monitoring,Quality Control,2026-01-25,Low,Annual Regulatory Audit,QA Department,2026-01-31,High
2026-01-21,BTC-20260121-001,Atorvastatin 20mg,In-Process,94,Pass,Minor,4,0,0,0,96.8,97.9,0,0,0,Process Validation Audit,Production,2026-01-25,Medium,Environmental Monitoring,Quality Control,2026-01-25,Low,Annual Regulatory Audit,QA Department,2026-01-31,High
2026-01-21,BTC-20260121-002,Ibuprofen 400mg,Final Release,93,Pass,None,4,0,0,0,96.8,97.9,0,0,0,Process Validation Audit,Production,2026-01-25,Medium,Environmental Monitoring,Quality Control,2026-01-25,Low,Annual Regulatory Audit,QA Department,2026-01-31,High
2026-01-21,BTC-20260121-003,Amlodipine 5mg,In-Process,95,Pass,None,4,0,0,0,96.8,97.9,0,0,0,Process Validation Audit,Production,2026-01-25,Medium,Environmental Monitoring,Quality Control,2026-01-25,Low,Annual Regulatory Audit,QA Department,2026-01-31,High
2026-01-21,BTC-20260121-004,Amoxicillin 500mg,Incoming,92,Cond.Pass,Minor,4,0,0,0,96.8,97.9,0,0,0,Process Validation Audit,Production,2026-01-25,Medium,Environmental Monitoring,Quality Control,2026-01-25,Low,Annual Regulatory Audit,QA Department,2026-01-31,High
2026-01-21,BTC-20260121-005,Ciprofloxacin 500mg,In-Process,96,Pass,None,4,0,0,0,96.8,97.9,0,0,0,Process Validation Audit,Production,2026-01-25,Medium,Environmental Monitoring,Quality Control,2026-01-25,Low,Annual Regulatory Audit,QA Department,2026-01-31,High
2026-01-21,BTC-20260121-006,Metformin 1g,In-Process,100,Pass,None,4,0,0,0,96.8,97.9,0,0,0,Process Validation Audit,Production,2026-01-25,Medium,Environmental Monitoring,Quality Control,2026-01-25,Low,Annual Regulatory Audit,QA Department,2026-01-31,High
2026-01-21,BTC-20260121-007,Cetirizine 10mg,In-Process,98,Pass,None,4,0,0,0,96.8,97.9,0,0,0,Process Validation Audit,Production,2026-01-25,Medium,Environmental Monitoring,Quality Control,2026-01-25,Low,Annual Regulatory Audit,QA Department,2026-01-31,High
2026-01-22,BTC-20260122-001,Azithromycin 250mg,Incoming,84,Cond.Pass,Major,4,3,1,1,95.4,96.8,1,2,12,Process Validation Audit,Production,2026-01-25,Medium,Environmental Monitoring,Quality Control,2026-01-25,Low,Annual Regulatory Audit,QA Department,2026-01-31,High
2026-01-22,BTC-20260122-002,Omeprazole 20mg,In-Process,89,Cond.Pass,Minor,4,3,1,1,95.4,96.8,1,2,12,Process Validation Audit,Production,2026-01-25,Medium,Environmental Monitoring,Quality Control,2026-01-25,Low,Annual Regulatory Audit,QA Department,2026-01-31,High
2026-01-22,BTC-20260122-003,Amoxicillin 500mg,In-Process,92,Pass,None,4,3,1,1,95.4,96.8,1,2,12,Process Validation Audit,Production,2026-01-25,Medium,Environmental Monitoring,Quality Control,2026-01-25,Low,Annual Regulatory Audit,QA Department,2026-01-31,High
2026-01-22,BTC-20260122-004,Ibuprofen 400mg,Stability,91,Cond.Pass,Minor,4,3,1,1,95.4,96.8,1,2,12,Process Validation Audit,Production,2026-01-25,Medium,Environmental Monitoring,Quality Control,2026-01-25,Low,Annual Regulatory Audit,QA Department,2026-01-31,High
2026-01-22,BTC-20260122-005,Cetirizine 10mg,In-Process,94,Pass,Minor,4,3,1,1,95.4,96.8,1,2,12,Process Validation Audit,Production,2026-01-25,Medium,Environmental Monitoring,Quality Control,2026-01-25,Low,Annual Regulatory Audit,QA Department,2026-01-31,High
2026-01-22,BTC-20260122-006,Amlodipine 5mg,Final Release,90,Pass,None,4,3,1,1,95.4,96.8,1,2,12,Process Validation Audit,Production,2026-01-25,Medium,Environmental Monitoring,Quality Control,2026-01-25,Low,Annual Regulatory Audit,QA Department,2026-01-31,High
2026-01-23,BTC-20260123-001,Ciprofloxacin 500mg,Final Release,87,Cond.Pass,Minor,9,2,2,0,95.7,96.5,2,1,13,Process Validation Audit,Production,2026-01-25,Medium,Environmental Monitoring,Quality Control,2026-01-25,Low,Annual Regulatory Audit,QA Department,2026-01-31,High
2026-01-23,BTC-20260123-002,Omeprazole 20mg,In-Process,88,Cond.Pass,Major,9,2,2,0,95.7,96.5,2,1,13,Process Validation Audit,Production,2026-01-25,Medium,Environmental Monitoring,Quality Control,2026-01-25,Low,Annual Regulatory Audit,QA Department,2026-01-31,High
2026-01-23,BTC-20260123-003,Azithromycin 250mg,In-Process,92,Pass,None,9,2,2,0,95.7,96.5,2,1,13,Process Validation Audit,Production,2026-01-25,Medium,Environmental Monitoring,Quality Control,2026-01-25,Low,Annual Regulatory Audit,QA Department,2026-01-31,High
2026-01-24,BTC-20260124-001,Paracetamol 650mg,In-Process,82,Fail,Major,10,3,1,1,95.6,96.7,1,1,12,Process Validation Audit,Production,2026-01-25,Medium,Environmental Monitoring,Quality Control,2026-01-25,Low,Annual Regulatory Audit,QA Department,2026-01-31,High
2026-01-24,BTC-20260124-002,Atorvastatin 20mg,In-Process,93,Pass,None,10,3,1,1,95.6,96.7,1,1,12,Process Validation Audit,Production,2026-01-25,Medium,Environmental Monitoring,Quality Control,2026-01-25,Low,Annual Regulatory Audit,QA Department,2026-01-31,High
2026-01-25,BTC-20260125-001,Ciprofloxacin 500mg,Incoming,87,Cond.Pass,Minor,4,2,1,1,96.8,97.0,1,1,4,Annual Regulatory Audit,QA Department,2026-01-31,High,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium
2026-01-25,BTC-20260125-002,Metformin 1g,Incoming,93,Pass,None,4,2,1,1,96.8,97.0,1,1,4,Annual Regulatory Audit,QA Department,2026-01-31,High,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium
2026-01-25,BTC-20260125-003,Omeprazole 20mg,Final Release,92,Pass,None,4,2,1,1,96.8,97.0,1,1,4,Annual Regulatory Audit,QA Department,2026-01-31,High,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium
2026-01-25,BTC-20260125-004,Atorvastatin 20mg,Final Release,91,Pass,Minor,4,2,1,1,96.8,97.0,1,1,4,Annual Regulatory Audit,QA Department,2026-01-31,High,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium
2026-01-26,BTC-20260126-001,Ciprofloxacin 500mg,Final Release,97,Pass,None,5,2,0,1,97.6,97.4,0,1,2,Annual Regulatory Audit,QA Department,2026-01-31,High,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium
2026-01-26,BTC-20260126-002,Metformin 1g,In-Process,96,Pass,None,5,2,0,1,97.6,97.4,0,1,2,Annual Regulatory Audit,QA Department,2026-01-31,High,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium
2026-01-26,BTC-20260126-003,Omeprazole 20mg,In-Process,93,Pass,None,5,2,0,1,97.6,97.4,0,1,2,Annual Regulatory Audit,QA Department,2026-01-31,High,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium
2026-01-26,BTC-20260126-004,Ibuprofen 400mg,In-Process,92,Cond.Pass,Minor,5,2,0,1,97.6,97.4,0,1,2,Annual Regulatory Audit,QA Department,2026-01-31,High,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium
2026-01-26,BTC-20260126-005,Atorvastatin 20mg,In-Process,91,Pass,None,5,2,0,1,97.6,97.4,0,1,2,Annual Regulatory Audit,QA Department,2026-01-31,High,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium
2026-01-27,BTC-20260127-001,Azithromycin 250mg,In-Process,87,Cond.Pass,Major,2,1,0,0,98.0,97.6,0,0,4,Annual Regulatory Audit,QA Department,2026-01-31,High,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium
2026-01-27,BTC-20260127-002,Ciprofloxacin 500mg,Final Release,89,Pass,Minor,2,1,0,0,98.0,97.6,0,0,4,Annual Regulatory Audit,QA Department,2026-01-31,High,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium
2026-01-27,BTC-20260127-003,Metformin 1g,Final Release,94,Pass,Minor,2,1,0,0,98.0,97.6,0,0,4,Annual Regulatory Audit,QA Department,2026-01-31,High,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium
2026-01-27,BTC-20260127-004,Atorvastatin 20mg,Final Release,96,Pass,Minor,2,1,0,0,98.0,97.6,0,0,4,Annual Regulatory Audit,QA Department,2026-01-31,High,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium
2026-01-27,BTC-20260127-005,Amlodipine 5mg,Stability,96,Pass,None,2,1,0,0,98.0,97.6,0,0,4,Annual Regulatory Audit,QA Department,2026-01-31,High,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium
2026-01-27,BTC-20260127-006,Cetirizine 10mg,In-Process,96,Pass,None,2,1,0,0,98.0,97.6,0,0,4,Annual Regulatory Audit,QA Department,2026-01-31,High,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium
2026-01-27,BTC-20260127-007,Ibuprofen 400mg,Stability,98,Pass,None,2,1,0,0,98.0,97.6,0,0,4,Annual Regulatory Audit,QA Department,2026-01-31,High,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium
2026-01-27,BTC-20260127-008,Omeprazole 20mg,In-Process,96,Pass,Minor,2,1,0,0,98.0,97.6,0,0,4,Annual Regulatory Audit,QA Department,2026-01-31,High,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium
2026-01-28,BTC-20260128-001,Amlodipine 5mg,In-Process,96,Pass,None,5,2,0,0,98.3,98.0,0,1,3,Annual Regulatory Audit,QA Department,2026-01-31,High,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium
2026-01-28,BTC-20260128-002,Paracetamol 650mg,In-Process,96,Pass,None,5,2,0,0,98.3,98.0,0,1,3,Annual Regulatory Audit,QA Department,2026-01-31,High,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium
2026-01-28,BTC-20260128-003,Metformin 1g,Final Release,96,Pass,None,5,2,0,0,98.3,98.0,0,1,3,Annual Regulatory Audit,QA Department,2026-01-31,High,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium
2026-01-28,BTC-20260128-004,Cetirizine 10mg,In-Process,98,Pass,None,5,2,0,0,98.3,98.0,0,1,3,Annual Regulatory Audit,QA Department,2026-01-31,High,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium
2026-01-29,BTC-20260129-001,Azithromycin 250mg,In-Process,91,Cond.Pass,Major,6,1,0,0,99.3,98.3,0,0,4,Annual Regulatory Audit,QA Department,2026-01-31,High,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium
2026-01-29,BTC-20260129-002,Amoxicillin 500mg,Final Release,92,Pass,Minor,6,1,0,0,99.3,98.3,0,0,4,Annual Regulatory Audit,QA Department,2026-01-31,High,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium
2026-01-29,BTC-20260129-003,Amlodipine 5mg,Incoming,92,Cond.Pass,Minor,6,1,0,0,99.3,98.3,0,0,4,Annual Regulatory Audit,QA Department,2026-01-31,High,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium
2026-01-29,BTC-20260129-004,Omeprazole 20mg,In-Process,94,Pass,None,6,1,0,0,99.3,98.3,0,0,4,Annual Regulatory Audit,QA Department,2026-01-31,High,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium
2026-01-30,BTC-20260130-001,Amoxicillin 500mg,Final Release,90,Pass,None,4,1,0,1,99.5,99.3,0,1,6,Annual Regulatory Audit,QA Department,2026-01-31,High,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium
2026-01-30,BTC-20260130-002,Azithromycin 250mg,Incoming,87,Fail,Major,4,1,0,1,99.5,99.3,0,1,6,Annual Regulatory Audit,QA Department,2026-01-31,High,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium
2026-01-30,BTC-20260130-003,Omeprazole 20mg,In-Process,93,Pass,None,4,1,0,1,99.5,99.3,0,1,6,Annual Regulatory Audit,QA Department,2026-01-31,High,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium
2026-01-30,BTC-20260130-004,Metformin 1g,In-Process,89,Cond.Pass,Major,4,1,0,1,99.5,99.3,0,1,6,Annual Regulatory Audit,QA Department,2026-01-31,High,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium
2026-01-31,BTC-20260131-001,Atorvastatin 20mg,In-Process,91,Pass,None,6,2,0,0,98.1,99.5,0,0,4,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium,Internal GMP Audit,Manufacturing,2026-02-16,High
2026-01-31,BTC-20260131-002,Amoxicillin 500mg,In-Process,94,Pass,None,6,2,0,0,98.1,99.5,0,0,4,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium,Internal GMP Audit,Manufacturing,2026-02-16,High
2026-01-31,BTC-20260131-003,Amlodipine 5mg,Incoming,90,Pass,None,6,2,0,0,98.1,99.5,0,0,4,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium,Internal GMP Audit,Manufacturing,2026-02-16,High
2026-01-31,BTC-20260131-004,Metformin 1g,In-Process,98,Pass,None,6,2,0,0,98.1,99.5,0,0,4,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium,Internal GMP Audit,Manufacturing,2026-02-16,High
2026-02-01,BTC-20260201-001,Ibuprofen 400mg,Final Release,97,Pass,Minor,2,1,0,1,98.3,98.1,0,1,5,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium,Internal GMP Audit,Manufacturing,2026-02-16,High
2026-02-01,BTC-20260201-002,Paracetamol 650mg,Final Release,94,Pass,None,2,1,0,1,98.3,98.1,0,1,5,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium,Internal GMP Audit,Manufacturing,2026-02-16,High
2026-02-01,BTC-20260201-003,Omeprazole 20mg,In-Process,94,Pass,None,2,1,0,1,98.3,98.1,0,1,5,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium,Internal GMP Audit,Manufacturing,2026-02-16,High
2026-02-02,BTC-20260202-001,Ibuprofen 400mg,Incoming,97,Pass,None,5,2,0,0,98.0,98.3,0,0,1,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium,Internal GMP Audit,Manufacturing,2026-02-16,High
2026-02-02,BTC-20260202-002,Cetirizine 10mg,Stability,100,Pass,None,5,2,0,0,98.0,98.3,0,0,1,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium,Internal GMP Audit,Manufacturing,2026-02-16,High
2026-02-02,BTC-20260202-003,Metformin 1g,In-Process,96,Pass,None,5,2,0,0,98.0,98.3,0,0,1,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium,Internal GMP Audit,Manufacturing,2026-02-16,High
2026-02-02,BTC-20260202-004,Atorvastatin 20mg,In-Process,95,Pass,None,5,2,0,0,98.0,98.3,0,0,1,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium,Internal GMP Audit,Manufacturing,2026-02-16,High
2026-02-02,BTC-20260202-005,Omeprazole 20mg,In-Process,96,Pass,None,5,2,0,0,98.0,98.3,0,0,1,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium,Internal GMP Audit,Manufacturing,2026-02-16,High
2026-02-02,BTC-20260202-006,Azithromycin 250mg,In-Process,93,Pass,Minor,5,2,0,0,98.0,98.3,0,0,1,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium,Internal GMP Audit,Manufacturing,2026-02-16,High
2026-02-02,BTC-20260202-007,Amlodipine 5mg,In-Process,97,Pass,None,5,2,0,0,98.0,98.3,0,0,1,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium,Internal GMP Audit,Manufacturing,2026-02-16,High
2026-02-03,BTC-20260203-001,Cetirizine 10mg,In-Process,87,Cond.Pass,Minor,4,3,0,3,97.2,98.0,0,3,6,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium,Internal GMP Audit,Manufacturing,2026-02-16,High
2026-02-03,BTC-20260203-002,Ibuprofen 400mg,Incoming,94,Pass,None,4,3,0,3,97.2,98.0,0,3,6,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium,Internal GMP Audit,Manufacturing,2026-02-16,High
2026-02-03,BTC-20260203-003,Metformin 1g,Incoming,94,Pass,None,4,3,0,3,97.2,98.0,0,3,6,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium,Internal GMP Audit,Manufacturing,2026-02-16,High
2026-02-03,BTC-20260203-004,Atorvastatin 20mg,In-Process,93,Pass,None,4,3,0,3,97.2,98.0,0,3,6,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium,Internal GMP Audit,Manufacturing,2026-02-16,High
2026-02-03,BTC-20260203-005,Paracetamol 650mg,Incoming,93,Pass,Minor,4,3,0,3,97.2,98.0,0,3,6,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium,Internal GMP Audit,Manufacturing,2026-02-16,High
2026-02-03,BTC-20260203-006,Amoxicillin 500mg,In-Process,93,Pass,None,4,3,0,3,97.2,98.0,0,3,6,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium,Internal GMP Audit,Manufacturing,2026-02-16,High
2026-02-04,BTC-20260204-001,Amoxicillin 500mg,In-Process,96,Pass,Minor,4,1,0,0,97.7,98.2,0,0,1,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium,Internal GMP Audit,Manufacturing,2026-02-16,High
2026-02-04,BTC-20260204-002,Atorvastatin 20mg,In-Process,93,Pass,None,4,1,0,0,97.7,98.2,0,0,1,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium,Internal GMP Audit,Manufacturing,2026-02-16,High
2026-02-04,BTC-20260204-003,Ibuprofen 400mg,In-Process,98,Pass,None,4,1,0,0,97.7,98.2,0,0,1,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium,Internal GMP Audit,Manufacturing,2026-02-16,High
2026-02-04,BTC-20260204-004,Amlodipine 5mg,Incoming,97,Pass,None,4,1,0,0,97.7,98.2,0,0,1,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium,Internal GMP Audit,Manufacturing,2026-02-16,High
2026-02-04,BTC-20260204-005,Cetirizine 10mg,Final Release,96,Pass,None,4,1,0,0,97.7,98.2,0,0,1,Equipment Qualification,Engineering,2026-02-05,Medium,Supplier Qualification,Procurement,2026-02-12,Medium,Internal GMP Audit,Manufacturing,2026-02-16,High
2026-02-05,BTC-20260205-001,Atorvastatin 20mg,Final Release,95,Pass,None,1,1,0,1,98.3,97.7,0,1,5,Supplier Qualification,Procurement,2026-02-12,Medium,Internal GMP Audit,Manufacturing,2026-02-16,High,Environmental Monitoring,Quality Control,2026-02-18,Low
2026-02-05,BTC-20260205-002,Amoxicillin 500mg,Final Release,97,Pass,None,1,1,0,1,98.3,97.7,0,1,5,Supplier Qualification,Procurement,2026-02-12,Medium,Internal GMP Audit,Manufacturing,2026-02-16,High,Environmental Monitoring,Quality Control,2026-02-18,Low
2026-02-05,BTC-20260205-003,Omeprazole 20mg,Stability,91,Pass,None,1,1,0,1,98.3,97.7,0,1,5,Supplier Qualification,Procurement,2026-02-12,Medium,Internal GMP Audit,Manufacturing,2026-02-16,High,Environmental Monitoring,Quality Control,2026-02-18,Low
