record_date,shift,total_units_produced,units_target,capacity_utilization_pct,on_time_delivery_pct,open_issues_count,area_granulation_units,area_compression_units,area_coating_units,area_packaging_units,area_others_units,batch_id,batch_status,total_batches,batches_completed,batches_in_progress,batches_pending,batches_on_hold,granulator_speed_rpm,coater_inlet_temp_celsius,compression_force_kn,humidity_pct_rh,differential_pressure_pa,water_system_toc_ppb,alert_high_count,alert_medium_count,alert_low_count,activity_equipment_calibration_due,activity_preventive_maintenance_due,activity_changeover_scheduled,activity_qc_review_time
2026-07-02,Morning,439157,422614,70.1,91.1,3,147042,127647,95164,69302,2,BT202607021,Completed,25,12,8,3,2,466,60.5,17.8,46.9,9.9,142.8,1,1,0,4,3,2,14:15
2026-07-02,Afternoon,420304,401484,67.3,89.9,2,141504,135099,83131,60567,3,BT202607022,Completed,21,10,6,1,4,454,59.5,17.2,47.2,9.0,139.0,1,0,2,3,4,2,15:00
2026-07-02,Night,358082,371900,67.1,88.9,1,122785,107038,75793,52465,1,BT202607023,On Hold,20,6,6,3,5,447,58.4,18.1,47.8,9.8,136.2,0,3,0,3,2,3,11:30
2026-07-03,Morning,427728,421249,81.0,95.1,4,152901,121551,90118,63156,2,BT202607031,Completed,25,12,8,2,3,460,58.3,15.8,45.2,12.3,127.0,0,3,0,4,0,3,15:00
2026-07-03,Afternoon,408139,400186,80.7,94.5,2,130793,117820,89471,70052,3,BT202607032,Completed,23,11,8,4,0,462,59.5,16.6,48.4,10.8,121.4,0,1,1,2,1,2,09:00
2026-07-03,Night,362612,370699,77.4,91.5,4,121844,104959,71863,63944,2,BT202607033,In Progress,18,8,5,1,4,467,61.8,16.5,46.7,10.8,126.1,0,0,0,3,4,5,09:15
2026-07-04,Morning,386333,401895,67.3,89.3,2,139737,96093,85884,64617,2,BT202607041,Completed,27,10,8,3,6,451,58.6,18.5,38.7,12.0,120.1,1,3,0,3,0,2,10:00
2026-07-04,Afternoon,414787,381801,69.0,91.6,2,141706,111502,91598,69979,2,BT202607042,Completed,22,11,7,1,3,457,59.6,18.9,38.0,11.9,99.0,1,0,4,2,6,4,11:15
2026-07-04,Night,359268,353668,68.6,91.6,2,124019,105420,78080,51747,2,BT202607043,On Hold,18,8,5,2,3,456,57.2,17.2,37.6,12.7,108.2,0,0,1,2,0,2,11:00
2026-07-05,Morning,397040,390712,58.5,88.7,2,134637,116645,93090,52667,1,BT202607051,Completed,25,13,6,3,3,442,56.6,16.6,46.1,12.1,140.1,0,2,0,5,1,3,14:30
2026-07-05,Afternoon,356678,371176,60.2,93.1,1,120655,107261,67700,61060,2,BT202607052,On Hold,23,9,6,3,5,446,57.1,17.3,49.8,13.4,152.1,1,1,3,2,4,0,14:45
2026-07-05,Night,348787,343826,53.2,90.2,1,113835,108774,74074,52102,2,BT202607053,In Progress,25,10,9,2,4,421,58.7,17.2,47.5,13.5,133.9,1,1,1,1,2,4,15:00
2026-07-06,Morning,376350,384608,69.5,84.1,1,125002,116288,74458,60601,1,BT202607061,Completed,23,10,6,4,3,460,56.7,17.4,48.0,13.4,123.5,1,2,3,3,2,0,14:45
2026-07-06,Afternoon,344873,365378,66.6,86.8,1,115701,100822,73508,54841,1,BT202607062,Completed,25,12,8,3,2,451,57.0,17.5,49.1,12.7,120.9,0,1,4,2,0,3,10:00
2026-07-06,Night,338952,338455,69.8,86.7,1,117874,95974,72551,52551,2,BT202607063,Completed,19,7,6,2,4,462,58.2,16.7,47.2,14.3,124.3,1,0,4,0,4,5,11:00
2026-07-07,Morning,403728,418223,64.5,94.5,3,142225,113096,78636,69769,2,BT202607071,In Progress,28,14,8,3,3,454,56.3,19.0,47.0,9.5,148.7,0,1,4,0,9,2,10:00
2026-07-07,Afternoon,408167,397312,60.1,95.4,3,136767,124982,74228,72188,2,BT202607072,Pending,22,12,6,2,2,459,59.5,16.6,45.4,10.6,118.9,1,0,1,0,3,0,10:00
2026-07-07,Night,366139,368036,63.4,93.5,4,123557,108566,74650,59364,2,BT202607073,In Progress,24,10,8,2,4,458,58.4,18.3,49.3,9.5,136.8,1,1,1,2,3,5,14:00
2026-07-08,Morning,393135,403401,64.2,92.6,1,130724,117896,86861,57652,2,BT202607081,On Hold,28,13,9,3,3,443,56.5,17.9,45.0,12.3,109.4,0,1,0,3,3,0,15:00
2026-07-08,Afternoon,357870,383230,65.4,93.1,1,111528,106253,75091,64996,2,BT202607082,In Progress,30,14,11,2,3,438,56.5,17.6,46.2,12.4,121.5,1,0,0,0,5,3,14:15
2026-07-08,Night,351310,354992,63.8,91.8,2,126542,95981,75871,52915,1,BT202607083,On Hold,21,8,6,2,5,437,58.9,17.0,45.3,13.2,103.1,0,0,3,1,3,1,10:15
2026-07-09,Morning,390653,413851,62.1,92.2,2,130117,115563,83559,61412,2,BT202607091,Completed,20,10,5,2,3,452,58.1,17.6,44.9,12.9,108.0,0,0,2,2,4,2,16:00
2026-07-09,Afternoon,357558,393158,58.7,92.9,3,118399,106948,76661,55547,3,BT202607092,In Progress,19,8,5,1,5,446,57.5,17.7,46.2,11.3,105.6,1,0,3,4,2,3,15:00
2026-07-09,Night,340955,364189,62.7,89.3,1,117237,98002,63369,62346,1,BT202607093,Completed,21,8,6,1,6,440,58.3,17.8,44.2,11.9,109.6,0,1,1,0,0,1,10:15
2026-07-10,Morning,407183,408906,69.3,90.2,4,136396,119247,87528,64010,2,BT202607101,Completed,26,10,6,3,7,439,56.4,18.3,44.3,11.1,133.7,0,1,3,4,0,2,09:15
2026-07-10,Afternoon,402324,388461,70.8,88.1,3,137653,122884,78165,63620,2,BT202607102,In Progress,20,8,6,2,4,453,54.8,19.3,48.8,10.3,127.6,0,1,2,0,1,4,14:00
2026-07-10,Night,367311,359837,62.3,86.2,4,121837,111794,74159,59519,2,BT202607103,In Progress,22,9,5,3,5,445,56.3,18.5,45.7,11.4,138.6,0,3,2,2,7,4,10:15
2026-07-11,Morning,423458,401471,60.8,88.5,0,148265,118569,89627,66995,2,BT202607111,In Progress,25,12,7,4,2,451,57.4,18.1,46.7,11.0,118.2,0,0,2,3,6,3,10:00
2026-07-11,Afternoon,398375,381397,60.3,87.8,0,130676,118625,79847,69224,3,BT202607112,Completed,24,10,7,2,5,438,57.1,18.1,45.9,11.2,116.3,0,0,0,1,4,2,10:00
2026-07-11,Night,338203,353294,62.4,88.2,1,118912,102011,67252,50026,2,BT202607113,On Hold,21,9,6,2,4,440,58.0,18.4,44.3,11.2,110.8,0,0,1,2,1,4,10:00
2026-07-12,Morning,361102,369655,72.2,81.4,4,113947,111349,82502,53302,2,BT202607121,On Hold,27,13,8,3,3,458,57.7,17.3,48.1,12.6,88.0,0,1,3,1,1,2,14:45
2026-07-12,Afternoon,361026,351172,71.3,83.5,3,111413,112650,80083,56877,3,BT202607122,Completed,22,9,7,2,4,458,58.2,18.1,46.1,11.2,96.8,1,2,0,3,3,2,14:30
2026-07-12,Night,316344,325297,70.8,82.1,3,105484,91796,67956,51106,2,BT202607123,Pending,22,8,7,2,5,472,57.4,17.5,45.2,11.8,101.0,1,0,4,3,3,1,15:45
2026-07-13,Morning,371645,411605,62.2,80.2,2,110979,116971,81647,62046,2,BT202607131,Completed,23,12,6,3,2,452,60.1,17.4,47.2,10.3,117.8,0,0,3,0,1,4,11:00
2026-07-13,Afternoon,344617,391024,64.6,79.2,2,113725,103615,65397,61877,3,BT202607132,Pending,23,12,7,2,2,445,58.6,17.9,48.3,11.6,130.3,0,1,2,1,0,0,10:30
2026-07-13,Night,323792,362212,64.7,80.8,1,109699,98934,66583,48573,3,BT202607133,In Progress,16,7,5,2,2,447,59.1,18.6,45.0,10.8,127.1,1,0,0,2,0,4,10:00
2026-07-14,Morning,351890,394543,55.7,81.8,5,125900,104566,66595,54827,2,BT202607141,Completed,22,10,6,2,4,456,57.9,19.0,45.1,12.4,113.4,0,0,3,5,5,3,16:00
2026-07-14,Afternoon,328275,374816,59.0,82.5,4,116782,93179,67757,50554,3,BT202607142,On Hold,23,10,7,2,4,462,58.1,18.9,45.9,12.9,110.1,0,1,0,5,3,4,14:30
2026-07-14,Night,301876,347198,59.1,83.1,5,102630,84632,70383,44229,2,BT202607143,On Hold,18,6,4,2,6,455,58.9,18.6,45.4,12.6,109.4,0,1,3,3,6,6,11:15
2026-07-15,Morning,369350,414069,70.4,97.6,3,119470,115854,70437,63587,2,BT202607151,Completed,25,12,8,3,2,459,57.9,18.7,44.9,13.2,102.0,0,1,1,4,2,1,14:00
2026-07-15,Afternoon,369300,393365,73.3,96.9,2,126203,101292,78366,63437,2,BT202607152,In Progress,20,9,6,3,2,458,57.7,19.6,43.7,12.5,112.4,0,0,1,3,4,0,10:00
2026-07-15,Night,350456,364380,76.0,94.6,3,118261,92127,72754,67312,2,BT202607153,Completed,19,7,5,3,4,463,57.7,18.9,46.1,14.0,99.4,0,1,4,2,7,1,10:00
2026-07-16,Morning,405914,405128,72.0,89.8,2,139037,118757,83022,65095,3,BT202607161,Completed,24,13,8,2,1,447,55.9,17.9,50.4,11.6,111.3,0,2,1,5,2,2,10:15
2026-07-16,Afternoon,383355,384871,69.6,85.1,3,129830,112023,79661,61839,2,BT202607162,Pending,22,11,7,2,2,463,58.2,18.0,49.5,11.7,100.1,0,1,3,4,4,1,14:45
2026-07-16,Night,354181,356512,68.3,86.0,2,118013,99699,80518,55950,1,BT202607163,Completed,19,8,5,1,5,441,57.7,18.8,48.7,11.5,111.1,1,1,3,5,3,5,10:15
2026-07-17,Morning,423191,402798,67.7,83.1,4,143782,127348,84064,67994,3,BT202607171,Completed,26,15,6,3,2,449,58.9,17.1,51.1,13.0,103.2,0,0,0,2,2,2,14:00
2026-07-17,Afternoon,359251,382658,62.5,81.0,4,119353,109233,80423,50240,2,BT202607172,On Hold,21,9,4,3,5,453,59.0,17.2,52.3,11.8,118.8,1,0,2,4,4,3,14:15
2026-07-17,Night,374765,354462,63.6,80.4,4,119344,109266,84111,62042,2,BT202607173,Pending,22,11,5,2,4,453,58.7,18.2,53.0,13.2,105.1,0,1,1,6,1,4,14:15
2026-07-18,Morning,398687,394279,61.5,87.6,2,127284,122011,88088,61302,2,BT202607181,In Progress,26,12,9,3,2,459,58.7,19.1,40.5,13.1,148.1,0,2,2,1,4,4,14:30
2026-07-18,Afternoon,370441,374565,64.5,84.8,3,123198,112629,76239,58372,3,BT202607182,Completed,23,11,6,3,3,451,59.8,19.7,37.7,12.8,132.3,1,1,0,0,6,4,10:00
2026-07-18,Night,312973,346966,62.1,82.9,3,101312,92308,75212,44139,2,BT202607183,In Progress,20,8,6,2,4,451,58.2,19.3,34.0,11.8,116.1,1,1,0,0,2,3,11:15
2026-07-19,Morning,381084,378465,55.1,82.8,3,140240,97868,76849,66125,2,BT202607191,In Progress,27,12,9,4,2,452,55.0,17.0,53.3,10.8,95.4,1,0,0,3,4,5,10:00
2026-07-19,Afternoon,343867,359542,53.3,82.8,2,123709,99541,72954,47661,2,BT202607192,In Progress,25,12,7,2,4,449,57.7,17.0,45.6,12.3,119.3,0,0,1,3,2,2,09:15
2026-07-19,Night,349858,333049,57.7,81.4,4,114006,112077,69771,54002,2,BT202607193,On Hold,19,9,5,2,3,445,57.2,16.7,46.8,11.7,114.1,0,0,2,2,3,2,10:00
2026-07-20,Morning,405726,401086,63.4,90.3,6,132970,121645,81337,69772,2,BT202607201,On Hold,20,8,5,1,6,447,57.3,16.8,45.7,13.4,143.2,0,2,1,2,3,2,10:45
2026-07-20,Afternoon,348846,381032,66.6,89.4,7,109401,108675,77108,53660,2,BT202607202,Completed,21,9,6,3,3,440,58.3,16.0,45.6,14.2,125.3,0,2,2,4,6,1,14:00
2026-07-20,Night,299845,352956,62.6,86.1,6,98573,87630,69973,43668,1,BT202607203,In Progress,18,7,5,1,5,443,57.1,16.6,49.4,13.5,128.6,1,0,3,2,0,1,11:00
2026-07-21,Morning,392474,396470,72.5,85.0,4,131843,113286,78075,69269,1,BT202607211,In Progress,24,12,8,3,1,435,60.3,17.6,45.5,11.1,116.7,0,2,1,3,3,1,15:00
2026-07-21,Afternoon,355857,376647,67.0,85.5,2,118148,104698,77042,55967,2,BT202607212,Completed,23,9,8,2,4,435,59.8,18.0,45.6,10.3,134.6,0,1,1,0,3,1,10:45
2026-07-21,Night,345811,348894,66.6,82.3,3,119052,98079,73173,55505,2,BT202607213,In Progress,25,10,9,2,4,437,59.5,17.6,47.6,11.1,137.5,2,1,3,1,4,1,14:30
2026-07-22,Morning,416435,403861,63.6,87.0,1,139714,122586,82803,71330,2,BT202607221,On Hold,26,12,8,4,2,466,58.6,17.3,42.3,13.0,135.9,0,1,2,2,3,4,09:00
2026-07-22,Afternoon,386374,383667,61.8,87.3,1,125707,121473,78806,60385,3,BT202607222,On Hold,23,9,7,3,4,465,58.4,16.8,44.2,12.7,124.4,1,1,0,1,3,5,14:15
2026-07-22,Night,362783,355397,68.7,84.4,1,118426,117350,69494,57510,3,BT202607223,On Hold,22,9,8,2,3,460,58.1,17.7,39.7,11.5,118.2,1,0,0,4,2,2,10:00
2026-07-23,Morning,361792,405866,60.9,90.4,1,127368,107612,78570,48240,2,BT202607231,In Progress,28,14,10,2,2,454,56.5,17.5,42.4,13.0,93.1,0,1,1,1,4,4,16:00
2026-07-23,Afternoon,379706,385573,60.2,92.1,1,127773,111904,76099,63928,2,BT202607232,In Progress,25,10,7,3,5,458,58.9,18.0,45.5,13.2,103.3,1,0,0,2,3,3,11:30
2026-07-23,Night,363564,357162,64.1,88.8,0,123039,102462,80277,57785,1,BT202607233,In Progress,22,9,7,3,3,453,55.4,17.4,42.3,13.7,99.8,1,3,0,2,2,0,15:15
2026-07-24,Morning,394342,429522,68.3,89.2,3,127998,123685,80213,62445,1,BT202607241,Completed,25,11,6,4,4,461,57.4,17.8,43.1,12.3,108.2,0,1,0,5,2,4,15:00
2026-07-24,Afternoon,364343,408046,67.2,87.5,2,123084,108772,75646,56839,2,BT202607242,On Hold,21,9,7,3,2,456,59.4,17.7,44.8,12.6,117.1,0,1,0,1,1,3,11:15
2026-07-24,Night,339773,377979,61.0,89.6,3,125025,95237,67974,51535,2,BT202607243,On Hold,16,6,5,1,4,447,59.1,17.6,47.2,12.5,103.7,0,0,1,4,3,2,14:15
2026-07-25,Morning,376770,399571,84.5,85.8,5,129615,115623,76465,55065,2,BT202607251,Completed,25,11,9,2,3,457,60.1,17.3,46.2,12.5,116.5,2,2,1,2,3,1,10:15
2026-07-25,Afternoon,392660,379592,85.3,86.5,3,134539,112324,81523,64272,2,BT202607252,Completed,23,10,6,3,4,438,61.2,18.0,46.2,12.4,127.3,1,2,1,3,5,1,10:00
2026-07-25,Night,347293,351622,84.2,83.8,3,112261,100205,79225,55601,1,BT202607253,Completed,19,8,6,3,2,446,58.5,16.1,44.5,13.2,126.3,0,0,4,1,3,3,09:00
2026-07-26,Morning,357499,382786,51.2,80.0,1,117044,111572,77210,51671,2,BT202607261,In Progress,23,10,6,3,4,448,60.0,19.2,45.0,13.3,115.5,1,0,2,5,3,4,16:30
2026-07-26,Afternoon,341673,363647,55.3,79.5,0,113434,111976,65118,51143,2,BT202607262,On Hold,20,8,6,1,5,447,60.2,17.8,48.8,12.5,128.1,1,2,0,1,3,3,10:15
2026-07-26,Night,324442,336852,59.6,81.6,0,112635,98968,62931,49907,1,BT202607263,Completed,22,7,8,3,4,446,60.7,18.6,46.1,14.3,116.6,0,1,2,5,5,0,10:15
2026-07-27,Morning,334510,384505,64.3,82.9,1,110363,91300,73003,59842,2,BT202607271,Pending,26,13,9,3,1,433,58.1,18.0,42.8,13.0,128.5,2,3,1,3,1,2,11:00
2026-07-27,Afternoon,356887,365279,62.5,82.7,2,119198,109219,76152,52317,1,BT202607272,In Progress,21,10,6,2,3,434,55.7,19.7,41.2,10.8,124.5,0,2,3,1,4,2,14:00
2026-07-27,Night,329712,338364,65.0,80.4,2,114599,93815,68609,52687,2,BT202607273,In Progress,19,7,5,2,5,436,57.0,18.5,43.2,12.8,133.9,0,2,0,3,4,1,11:15
2026-07-28,Morning,431673,396155,62.1,87.5,2,133286,123173,92534,82678,2,BT202607281,In Progress,26,11,9,3,3,460,59.2,17.4,44.3,13.0,114.4,1,2,1,2,6,1,10:00
2026-07-28,Afternoon,376035,376347,62.8,87.9,2,139771,111884,77407,46971,2,BT202607282,Completed,23,9,6,2,6,447,58.2,16.9,44.7,13.4,108.8,2,0,2,1,2,4,15:30
2026-07-28,Night,346315,348617,57.2,85.7,2,121206,97870,74514,52723,2,BT202607283,Completed,21,10,5,2,4,443,58.9,16.9,44.0,14.5,117.5,0,0,0,4,4,1,09:15
2026-07-29,Morning,446381,404124,70.1,81.8,2,143738,135874,97760,69006,3,BT202607291,Completed,27,12,8,2,5,443,57.1,20.3,46.4,13.5,126.8,2,3,3,0,4,0,15:30
2026-07-29,Afternoon,369266,383918,70.9,83.0,3,122025,108401,80402,58436,2,BT202607292,Completed,23,8,5,3,7,441,57.9,19.9,46.9,13.1,130.2,1,3,4,3,5,2,14:15
2026-07-29,Night,333333,355629,69.0,78.5,3,115237,105478,59963,52653,2,BT202607293,Pending,22,8,6,2,6,441,56.6,19.8,48.4,12.7,134.8,1,1,2,2,5,2,11:15
2026-07-30,Morning,399038,394129,70.9,85.7,2,142069,122594,77992,56381,2,BT202607301,Completed,23,9,7,2,5,451,57.2,18.1,45.0,12.0,131.2,1,1,2,0,3,1,15:15
2026-07-30,Afternoon,382785,374423,66.2,86.6,1,125426,123222,73858,60278,1,BT202607302,In Progress,25,10,8,2,5,450,57.8,16.9,46.5,13.0,118.5,1,0,2,3,4,3,15:00
2026-07-30,Night,358789,346834,65.6,82.6,1,123207,106029,74527,55024,2,BT202607303,Completed,20,7,6,1,6,444,60.0,17.8,45.0,13.3,125.2,1,3,1,3,4,5,16:30
2026-07-31,Morning,424244,411534,63.0,86.5,2,138824,128972,85820,70626,2,BT202607311,Completed,22,11,8,2,1,464,57.4,17.9,40.9,10.8,98.5,0,0,2,1,2,3,15:00
2026-07-31,Afternoon,388458,390957,61.1,86.4,2,125484,123245,78792,60935,2,BT202607312,On Hold,24,10,7,1,6,456,58.1,17.3,45.5,10.2,98.8,2,1,2,2,1,1,11:00
2026-07-31,Night,375525,362150,61.1,88.7,2,130032,108897,78666,57928,2,BT202607313,On Hold,20,8,5,2,5,463,58.6,17.0,44.8,10.9,105.3,1,0,2,0,4,1,16:00
2026-08-01,Morning,409652,389149,61.1,81.7,6,142184,115761,90146,61559,2,BT202608011,On Hold,26,12,8,2,4,445,56.6,17.1,42.5,13.2,133.8,1,3,1,7,0,6,15:45
2026-08-01,Afternoon,376696,369692,61.3,77.7,5,116410,113966,81730,64589,1,BT202608012,In Progress,23,9,7,2,5,450,56.9,16.6,41.7,13.7,136.7,0,2,0,3,3,1,15:00
2026-08-01,Night,345868,342451,63.6,78.4,5,117517,99509,69713,59127,2,BT202608013,In Progress,20,8,5,1,6,450,56.2,16.0,46.5,13.0,125.5,0,2,1,2,3,0,16:45
2026-08-02,Morning,350116,378310,54.0,81.5,4,118891,101777,76228,53218,2,BT202608021,Pending,25,10,7,3,5,462,58.8,17.2,45.5,13.0,103.0,1,2,2,2,5,0,09:00
2026-08-02,Afternoon,353499,359394,56.8,81.7,3,116482,106328,71178,59510,1,BT202608022,Completed,23,10,7,2,4,461,58.2,17.1,45.1,13.1,114.6,1,2,0,4,2,2,11:00
2026-08-02,Night,318309,332913,54.3,80.4,4,104848,92748,73130,47582,1,BT202608023,In Progress,19,8,5,1,5,464,59.4,18.2,46.4,12.2,114.7,1,3,4,2,1,4,10:30
2026-08-03,Morning,438915,418447,73.5,95.3,3,139592,138037,91206,70078,2,BT202608031,Pending,27,13,8,2,4,450,56.2,17.1,52.7,12.6,112.3,0,1,0,4,2,2,16:00
2026-08-03,Afternoon,385771,397524,71.8,94.0,1,134119,105616,86470,59564,2,BT202608032,Completed,26,12,7,2,5,448,57.7,18.0,53.2,11.3,97.4,0,2,2,6,1,3,14:15
2026-08-03,Night,380614,368233,73.0,94.2,1,117175,122681,77357,63399,2,BT202608033,Completed,21,8,6,1,6,448,58.4,16.8,53.0,13.1,98.6,0,1,4,3,2,3,11:00
2026-08-04,Morning,387723,372574,55.3,85.7,4,137386,113537,77986,58813,1,BT202608041,On Hold,25,12,6,1,6,466,57.5,19.0,39.9,10.0,136.2,1,0,1,4,4,3,09:30
2026-08-04,Afternoon,349392,353946,58.2,84.4,4,108996,105766,74901,59727,2,BT202608042,Completed,21,9,6,3,3,448,58.4,18.8,42.5,10.8,131.0,0,1,2,5,8,1,14:30
2026-08-04,Night,334571,327865,60.3,82.9,4,111396,97852,66922,58400,1,BT202608043,In Progress,19,7,6,1,5,445,57.0,19.0,36.3,9.3,124.0,0,0,1,6,3,0,10:45
2026-08-05,Morning,358336,412159,53.2,84.2,1,120121,109328,73636,55248,3,BT202608051,Completed,24,11,6,3,4,464,56.7,15.8,51.0,12.9,115.0,1,0,1,5,3,5,11:15
2026-08-05,Afternoon,365736,391551,60.8,82.4,0,122541,111525,78857,52811,2,BT202608052,Completed,23,14,8,3,0,454,56.4,15.8,46.8,12.0,109.6,0,1,3,0,7,1,14:30
2026-08-05,Night,324154,362700,55.4,86.2,1,103266,90738,72524,57624,2,BT202608053,In Progress,20,7,7,1,5,444,54.9,16.2,48.3,13.2,125.1,1,1,2,2,8,3,10:15
2026-08-06,Morning,398290,411864,70.5,91.2,4,129168,111298,89469,68352,3,BT202608061,On Hold,23,11,6,4,2,452,60.9,17.2,50.8,13.3,130.3,0,2,0,0,3,5,09:15
2026-08-06,Afternoon,382893,391271,72.8,91.3,3,133698,110107,80378,58708,2,BT202608062,On Hold,23,10,8,1,4,445,60.0,17.2,45.2,12.4,121.6,0,1,2,4,0,3,10:30
2026-08-06,Night,406730,362440,72.1,88.0,5,130998,122983,83033,69713,3,BT202608063,On Hold,22,8,7,2,5,449,59.8,16.7,50.6,14.5,129.8,0,0,1,4,5,1,14:00
2026-08-07,Morning,398354,409147,64.2,90.3,1,141362,117973,74070,64946,3,BT202608071,In Progress,26,12,7,2,5,452,55.7,18.0,55.4,13.0,106.2,1,0,2,0,3,0,15:30
2026-08-07,Afternoon,394450,388689,64.2,90.9,1,128001,116438,95631,54378,2,BT202608072,In Progress,23,11,7,2,3,447,55.4,18.0,47.7,14.0,110.2,0,0,4,3,1,5,16:45
2026-08-07,Night,327647,360049,59.4,89.9,2,108020,91847,69412,58367,1,BT202608073,Completed,23,9,6,2,6,455,55.7,19.3,52.0,13.5,119.4,2,3,1,0,1,3,15:15
2026-08-08,Morning,381683,386592,49.6,82.6,2,128757,119286,80823,52814,3,BT202608081,Completed,29,16,7,2,4,453,59.4,17.9,45.4,10.7,125.6,1,1,4,4,4,3,11:30
2026-08-08,Afternoon,345944,367262,52.5,80.4,2,120191,100253,74995,50503,2,BT202608082,In Progress,22,10,7,3,2,455,57.2,18.5,41.9,11.7,134.1,0,1,4,1,3,1,15:00
2026-08-08,Night,343885,340201,52.7,81.3,1,112836,98803,72552,59692,2,BT202608083,Completed,23,7,8,3,5,444,56.8,17.9,43.3,10.8,131.9,0,2,1,2,0,0,11:00
2026-08-09,Morning,386107,372042,64.9,80.9,2,120837,124401,83559,57308,2,BT202608091,Completed,22,10,6,2,4,452,59.0,18.4,44.0,12.9,111.5,0,0,0,1,1,0,10:00
2026-08-09,Afternoon,357113,353440,59.9,78.8,2,127760,89892,78781,60678,2,BT202608092,Completed,24,12,8,3,1,442,57.8,18.5,44.1,13.2,118.8,0,0,1,0,3,3,10:15
2026-08-09,Night,325940,327397,64.1,76.2,2,104725,94624,70856,55734,1,BT202608093,On Hold,18,8,5,2,3,440,57.9,18.8,45.1,9.2,127.0,1,0,0,3,1,4,10:30
2026-08-10,Morning,414365,412183,66.9,93.0,1,131766,123996,94991,63609,3,BT202608101,On Hold,25,13,7,2,3,433,57.1,18.7,43.3,13.8,142.8,0,1,1,0,3,0,10:00
2026-08-10,Afternoon,357263,391574,67.4,88.7,2,121181,107782,77479,50819,2,BT202608102,In Progress,24,10,7,3,4,445,56.6,17.8,43.5,13.1,133.0,1,1,0,0,6,1,15:30
2026-08-10,Night,362797,362721,65.9,89.4,1,126145,111847,71230,53573,2,BT202608103,Pending,22,8,7,4,3,435,56.4,18.4,43.3,12.4,128.8,0,2,1,1,2,0,09:00
2026-08-11,Morning,382208,416464,57.5,88.1,2,130984,112027,83511,55684,2,BT202608111,In Progress,26,12,7,3,4,455,60.7,16.9,45.4,11.0,126.9,0,1,1,5,5,6,11:00
2026-08-11,Afternoon,391609,395641,62.4,84.8,1,118071,120578,92246,60713,1,BT202608112,In Progress,19,7,5,2,5,461,60.3,16.6,45.5,11.0,131.9,2,0,3,1,4,2,15:45
2026-08-11,Night,328270,366488,63.3,84.3,1,114251,93325,71420,49272,2,BT202608113,On Hold,18,6,6,2,4,456,60.7,15.7,45.7,13.1,117.2,1,0,2,4,5,5,14:00
2026-08-12,Morning,423611,425052,65.9,93.8,3,147022,115743,84141,76702,3,BT202608121,Completed,28,15,9,1,3,455,59.8,17.9,51.5,9.7,112.6,1,0,4,2,4,3,14:30
2026-08-12,Afternoon,395938,403799,61.9,97.0,3,125715,128813,81207,60202,1,BT202608122,Pending,27,15,9,3,0,459,59.6,17.5,52.2,9.6,122.9,1,0,3,1,2,1,15:30
2026-08-12,Night,338872,374046,62.5,94.8,4,115821,92177,70756,60115,3,BT202608123,In Progress,21,8,6,3,4,456,57.6,18.0,47.0,10.3,123.9,0,1,1,1,3,2,10:15
2026-08-13,Morning,435144,426859,66.3,94.3,2,144349,121211,96777,72806,1,BT202608131,Completed,21,12,5,2,2,447,56.4,18.5,48.9,12.1,134.4,0,1,2,2,0,1,09:45
2026-08-13,Afternoon,404698,405516,71.4,91.2,2,135631,111734,91369,65963,1,BT202608132,In Progress,23,9,6,2,6,456,56.6,18.0,53.3,12.5,139.2,1,2,1,1,2,3,10:30
2026-08-13,Night,379482,375636,69.0,91.3,1,133316,109892,76519,59753,2,BT202608133,Completed,20,8,5,3,4,455,57.3,16.8,50.2,11.4,149.7,0,2,3,4,0,5,16:00
2026-08-14,Morning,394790,402967,55.4,88.9,4,134636,110810,89450,59893,1,BT202608141,Completed,26,13,9,4,0,448,57.7,16.8,40.5,13.2,118.5,0,2,1,3,2,3,15:30
2026-08-14,Afternoon,373954,382819,54.3,85.9,4,123248,107855,84027,58822,2,BT202608142,On Hold,26,12,7,3,4,442,56.3,18.2,40.0,12.0,134.3,1,3,1,5,1,2,10:30
2026-08-14,Night,344016,354611,58.0,86.5,4,114887,106530,71448,51148,3,BT202608143,Completed,21,7,6,1,7,450,55.8,18.1,39.3,13.6,125.5,1,0,0,2,2,2,15:30
2026-08-15,Morning,371400,391910,59.5,83.3,5,124417,106923,81247,58810,3,BT202608151,In Progress,25,14,10,4,0,452,56.0,16.8,49.2,11.2,125.8,0,1,3,4,1,3,14:00
2026-08-15,Afternoon,343240,372315,55.2,81.0,5,114078,100823,73109,55228,2,BT202608152,Completed,21,9,6,2,4,450,56.5,17.8,47.7,9.5,128.4,0,2,3,6,2,3,15:00
2026-08-15,Night,296232,344881,57.7,81.8,5,101967,87252,61133,45878,2,BT202608153,On Hold,21,8,6,2,5,447,55.8,16.5,52.4,12.1,134.1,2,2,2,2,4,0,10:00
2026-08-16,Morning,390111,378047,63.0,80.0,2,134627,100589,81303,73590,2,BT202608161,Completed,26,12,9,2,3,444,60.3,20.0,43.7,10.5,138.0,0,1,4,2,3,0,11:30
2026-08-16,Afternoon,335112,359144,64.4,85.0,1,119134,98196,68977,48803,2,BT202608162,In Progress,24,12,6,1,5,445,62.7,18.9,40.6,10.9,135.7,1,2,3,2,5,1,10:15
